chromosome,context,pos,mC,uC,coverage,N,Sx,Sx2,log_x_sum,log_1_minus_x_sum,alpha,beta,sum_mC,sum_uC,sum_cov,sum_cov2,sum_mC2,sum_uC2,Sx3,Sx4,count_zero,count_one,mean,variance
1,CG,1056410,1351,218,1569,88,75.84090423583984,66.28886413574219,2.4176421353393616e-21,0.0,8.769649284400378,1.4059827812117855,490122496,490122752,490123008,2.42153067e-315,2.421531935e-315,2.4215332e-315,2.4180040268573536e-21,0.0,490124288,0,0.8618284572254528,0.010655340730862358
1,CG,1056411,756,119,875,68,59.053707122802734,52.61261749267578,2.6828587774700072e-39,0.0,4.136766423450578,0.6266960330159246,1914553,1914554,1914555,9.459163e-318,9.45917e-318,9.459173e-318,2.6828685865592574e-39,0.0,1914560,0,0.8684368694529814,0.01982389476650368
1,CG,1056416,1287,149,1436,87,77.73503112792969,70.3198471069336,1.0478909916220982e-41,-2048.0,7.577712914184649,0.9031613321909504,14267403619509738806,14339461213547666742,14411518807585594678,-4.46014903971353e+43,-2.9230032746666593e+48,-1.915619426085542e+53,1.0478909916220982e-41,-33554432.0,7478,3439329280,0.8935061049187321,0.010036304977683196
1,CG,1056417,759,88,847,65,58.325191497802734,53.04033279418945,4.0637655465419695e-44,6.22868537902832e-06,6.613710482614883,0.7568813719555821,3950219823157346333,3950501298134056989,3950782773110767645,1.4713633875410651e-44,1.541428310757306e-44,1.6114932339735469e-44,4.0637655465419695e-44,6.4373016357421875e-06,29,920190976,0.8973106384277344,0.011008093357440907
1,CG,1056426,219,43,262,21,17.080049514770508,14.543242454528809,0.0,2.4201753759653053e-21,2.977754679166298,0.6834084930139127,2105113967423651840,2105115066935279616,2105116166446907392,6.062303667764225e-168,6.063338720464885e-168,6.064373773165545e-168,0.0,2.4205372674832972e-21,0,490136832,0.813335691179548,0.03257142885260169
1,CG,1056427,267,602,869,67,19.967529296875,9.250568389892578,0.0,2.682927441094759e-39,0.9490155697692456,2.2353565290106783,8223152974856192,8223157269823488,8223161564790784,4.062783751361065e-308,4.062785873356856e-308,4.062787995352647e-308,0.0,2.6829372501840094e-39,0,1914609,0.29802282532649255,0.04999680142497542
1,CG,1056432,1318,61,1379,89,85.15481567382812,81.83761596679688,-1.6225927682921336e+32,1.0478909916220982e-41,8.661816218386205,0.3911262057884588,32121892634624,32121909411840,32121926189056,1.5870348497307e-310,1.5870356786353e-310,1.5870365075399e-310,-2.658455991569832e+36,1.0478909916220982e-41,4244635648,7478,0.9567956817284059,0.004112000587497116
1,CG,1056433,716,91,807,64,57.05405807495117,51.60995101928711,7.68899917602539e-06,4.0637655465419695e-44,6.373091834840779,0.775880406432331,125476929536,125476995072,125477060608,6.19939373666e-313,6.19939697457e-313,6.1994002125e-313,8.106231689453125e-06,4.0637655465419695e-44,923336704,29,0.8914696574211121,0.011872847821050095
1,CG,1056442,1356,66,1422,88,83.73443603515625,80.22351837158203,2.4226569178029644e-21,0.0,6.017414428423786,0.30653656205003466,490147328,490147584,490147840,2.421653356e-315,2.42165462e-315,2.421655886e-315,2.4230188093209563e-21,0.0,490149120,0,0.9515276822176847,0.006297523324653167
1,CG,1056443,782,34,816,68,65.11941528320312,62.65692138671875,2.6829947034210467e-39,0.0,7.833859958907434,0.3465340893037236,1914650,1914651,1914652,9.459643e-318,9.45965e-318,9.459653e-318,2.683004512510297e-39,0.0,1914657,0,0.9576384600471047,0.0044188778469284986
1,CG,1056448,1356,118,1474,87,80.07494354248047,74.239501953125,1.0480311214685307e-41,4.440892098500626e-16,9.850668575397396,0.8519073883923626,2810246167479196983,2882303761517124919,2954361355555052855,2.1800754380877936e-106,1.4287342391052164e-101,9.363352709399946e-97,1.0480311214685307e-41,7.275957614183426e-12,7479,771751936,0.9204016499135687,0.006260369766164199
1,CG,1056449,752,81,833,67,60.32587432861328,54.81438446044922,4.0637655465419695e-44,1.0609626770019531e-05,9.80656135814502,1.0849444560371806,3977522895898279965,3977804370874990621,3978085845851701277,9.865141188846758e-43,1.03135566974307e-42,1.0761972206014641e-42,4.0637655465419695e-44,1.1026859283447266e-05,29,926547968,0.9003861840091535,0.007542434495353815
1,CG,1056464,1431,61,1492,88,84.3341293334961,81.13146209716797,0.0,2.425190158428908e-21,9.761902882899015,0.4243344149100716,2105220620051546112,2105221719563173888,2105222819074801664,6.162703779728222e-168,6.163738832428882e-168,6.164773885129542e-168,0.0,2.4255520499469e-21,0,490161664,0.9583423787897284,0.003568873316605954
1,CG,1056465,758,30,788,62,59.600364685058594,57.58449935913086,0.0,2.6830633670457986e-39,6.538709553819919,0.26326211999545956,8223569586683904,8223573881651200,8223578176618496,4.062989584952789e-308,4.06299170694858e-308,4.062993828944371e-308,0.0,2.683073176135049e-39,0,1914706,0.9612962045977193,0.00476877040564087
1,CG,1056474,1374,52,1426,88,84.49639129638672,81.48804473876953,35184372088832.0,1.0480311214685307e-41,8.016030825544266,0.33238147733784046,32123520024576,32123536801792,32123553579008,1.58711525347745e-310,1.58711608238206e-310,1.58711691128666e-310,5.764607523034235e+17,1.0480311214685307e-41,1577058304,7479,0.9601862647316672,0.004089314903294331
1,CG,1056475,784,26,810,64,61.642608642578125,59.728057861328125,1.3470649719238281e-05,4.0637655465419695e-44,5.083761576669059,0.19441772286961753,125483286528,125483352064,125483417600,6.1997078138e-313,6.1997110517e-313,6.1997142896e-313,1.3887882232666016e-05,4.0637655465419695e-44,929693696,29,0.9631657600402832,0.005650918368787859
1,CG,1056492,1405,94,1499,90,84.76824188232422,80.29585266113281,2.427671700266567e-21,0.0,9.139808378714427,0.5640941184756498,490172160,490172416,490172672,2.42177604e-315,2.421777307e-315,2.42177857e-315,2.428033591784559e-21,0.0,490173952,0,0.9418693542480469,0.00511509459197588
1,CG,1056493,734,60,794,65,59.89169692993164,56.15983200073242,2.6831306293720862e-39,0.0,3.4583860545338587,0.2949738445468532,1914747,1914748,1914749,9.46012e-318,9.460127e-318,9.46013e-318,2.6831404384613365e-39,0.0,1914754,0,0.9214107219989484,0.015234067043467414
1,CG,1056498,1380,82,1462,89,84.15853881835938,80.02784729003906,1.0480311214685307e-41,-9.62964972193618e-35,8.621664098420897,0.4959859408174921,9799832789158206775,9871890383196134711,9943947977234062647,-1.065598676957877e-255,-6.983507489311143e-251,-4.576711468194951e-246,1.0480311214685307e-41,-1.5777218104420236e-30,7479,2399141888,0.9456015597568469,0.005084110415241968
1,CG,1056499,762,55,817,67,62.03367614746094,58.43894577026367,4.0637655465419695e-44,1.7523765563964844e-05,3.253446417286021,0.26046608146705263,4004825968639213597,4005107443615924253,4005388918592634909,6.600676286355648e-41,6.88766221184937e-41,7.174648137343093e-41,4.0637655465419695e-44,1.8358230590820312e-05,29,932904960,0.9258757633949394,0.015204068349073218
1,CG,1056508,1424,64,1488,90,86.20539093017578,82.87945556640625,0.0,2.4302049408925107e-21,10.194964723188564,0.4487643427832016,2105327272679440384,2105328372191068160,2105329471702695936,6.263103891692219e-168,6.264138944392879e-168,6.265173997093539e-168,0.0,2.4305668324105027e-21,0,490186496,0.9578376770019531,0.0034683614921509538
1,CG,1056509,735,34,769,64,61.12843704223633,58.71720504760742,0.0,2.683199292996838e-39,6.824090609896021,0.3205677547793462,8223986198511616,8223990493478912,8223994788446208,4.0631954185445125e-308,4.0631975405403034e-308,4.0631996625360944e-308,0.0,2.6832091020860884e-39,0,1914803,0.9551318287849426,0.00526173309033347
1,CG,1056524,1418,109,1527,90,83.18880462646484,78.27826690673828,-7.62939453125e-06,1.0480311214685307e-41,3.2300698972407704,0.264466321388665,32125147414528,32125164191744,32125180968960,1.5871956572242e-310,1.58719648612883e-310,1.58719731503343e-310,-0.125,1.0480311214685307e-41,3204448256,7479,0.9243200514051649,0.015563895933371633
1,CG,1056525,722,54,776,65,60.83281707763672,58.068634033203125,2.3245811462402344e-05,4.0637655465419695e-44,2.2281456083510633,0.15263291712776306,125489643520,125489709056,125489774592,6.20002189094e-313,6.20002512884e-313,6.20002836675e-313,2.4080276489257812e-05,4.0637655465419695e-44,936050688,29,0.9358894935021034,0.017747494845431144
1,CG,1056539,1459,43,1502,90,87.32360076904297,85.01093292236328,2.43268648273017e-21,0.0,7.798582332292515,0.23902037447935973,490196992,490197248,490197504,2.42189873e-315,2.421899994e-315,2.42190126e-315,2.4330483742481618e-21,0.0,490198784,0,0.9702622307671441,0.003192598219911726
1,CG,1056540,729,38,767,65,61.726436614990234,58.99725341796875,2.6832665553231257e-39,0.0,6.7093925713032,0.3558219631900935,1914844,1914845,1914846,9.4606e-318,9.460606e-318,9.46061e-318,2.683276364412376e-39,0.0,1914851,0,0.9496374863844651,0.005929926678740816
1,CG,1056542,1363,102,1465,89,82.63465118408203,77.26207733154297,1.0480311214685307e-41,-2.4178516392292583e+24,9.165546106751659,0.7060221979746393,16789419410837216567,16861477004875144503,16933534598913072439,-1.683243488498275e+212,-1.1031304526222294e+217,-7.229475734305043e+221,1.0480311214685307e-41,-3.961408125713217e+28,7479,4026531840,0.9284792267874385,0.006108185162463606
1,CG,1056543,730,27,757,63,60.842166900634766,59.0902214050293,4.0637655465419695e-44,2.9087066650390625e-05,5.000298172264129,0.17734097012732228,4032129041380147229,4032410516356857885,4032691991333568541,4.408103815583597e-39,4.5917748078995795e-39,4.775445800215562e-39,4.0637655465419695e-44,2.9921531677246094e-05,29,939261952,0.9657486809624566,0.005354499578123109
1,CG,1056564,1242,114,1356,88,80.56060791015625,74.51871490478516,0.0,2.4352197233561135e-21,7.104328426404362,0.6560512149807364,2105433925307334656,2105435024818962432,2105436124330590208,6.363504003656216e-168,6.364539056356876e-168,6.365574109057536e-168,0.0,2.4355816148741054e-21,0,490211328,0.9154614535245028,0.008834295293516644
1,CG,1056565,651,32,683,57,54.47657775878906,52.50297164916992,0.0,2.6833352189478776e-39,4.21315700129986,0.19515862633420272,8224402810339328,8224407105306624,8224411400273920,4.063401252136236e-308,4.063403374132027e-308,4.063405496127818e-308,0.0,2.683345028037128e-39,0,1914900,0.9557294343647204,0.007823264314941878
1,CG,1056578,1140,80,1220,84,78.57794952392578,74.1871566772461,1.6543612251060553e-24,1.0481712513149632e-41,5.946052881978136,0.4102906611183017,32126774804480,32126791581696,32126808358912,1.587276060971e-310,1.5872768898756e-310,1.5872777187802e-310,2.710505431213761e-20,1.0481712513149632e-41,536870912,7480,0.9354517800467355,0.008208119550207085
1,CG,1056579,540,29,569,49,46.482669830322266,44.38349533081055,3.910064697265625e-05,4.0637655465419695e-44,6.734408933282165,0.3647107802667473,125496000512,125496066048,125496131584,6.20033596807e-313,6.200339206e-313,6.2003424439e-313,4.076957702636719e-05,4.0637655465419695e-44,942407680,29,0.9486259149045361,0.006017294496158658
1,CG,1056593,1008,58,1066,80,75.73273468017578,72.16551208496094,2.4377012651937726e-21,0.0,7.046946822165814,0.3970699316730903,490221824,490222080,490222336,2.422021415e-315,2.42202268e-315,2.422023945e-315,2.4380631567117645e-21,0.0,490223616,0,0.9466591835021972,0.005980041876420211
1,CG,1056594,484,22,506,43,41.09733200073242,39.45427322387695,2.6834024812741652e-39,0.0,8.7215792745133,0.40377973412960416,1914941,1914942,1914943,9.46108e-318,9.461085e-318,9.46109e-318,2.6834122903634155e-39,0.0,1914948,0,0.9557519069937772,0.004176661710013143
1,CG,1056596,723,498,1221,86,51.03803634643555,35.27402114868164,1.0481712513149632e-41,524288.0,1.8480967369214447,1.2659791710233215,5332261958806674744,5404319552844602680,5476377146882530616,8.227522786619695e+62,5.391989333439083e+67,3.533694129562638e+72,1.0481712513149632e-41,8589934592.0,7480,1358954496,0.5934655389120412,0.05864359298037552
1,CG,1056597,355,162,517,44,29.31340789794922,21.73680305480957,4.0637655465419695e-44,5.078315734863281e-05,2.219167578566908,1.11184646786797,4059432114121080861,4059713589097791517,4059995064074502173,2.938735877055731e-37,3.0562853121379596e-37,3.1738347472201884e-37,4.0637655465419695e-44,5.245208740234375e-05,29,945618944,0.6662138158624823,0.05134431914379996
1,CG,1056612,1107,52,1159,85,80.88477325439453,77.49999237060547,0.0,2.4402345058197162e-21,5.980820502588653,0.3042900598300327,2105540577935228928,2105541677446856704,2105542776958484480,6.463904115620213e-168,6.464939168320873e-168,6.465974221021533e-168,0.0,2.440596397337708e-21,0,490236160,0.9515855676987592,0.0063239225611551675
1,CG,1056613,477,9,486,41,40.1326904296875,39.387290954589844,0.0,2.683471144898917e-39,6.8495713128962965,0.1480264265517163,8224819422167040,8224823717134336,8224828012101632,4.0636070857279597e-308,4.0636092077237507e-308,4.0636113297195417e-308,0.0,2.6834809539881674e-39,0,1914997,0.9788461080411586,0.002589078056739602
1,CG,1056618,1049,45,1094,83,79.70039367675781,76.96915435791016,4.153837486827862e+34,1.0481712513149632e-41,5.915011522969566,0.24488222106401425,32128402194432,32128418971648,32128435748864,1.58735646471775e-310,1.58735729362236e-310,1.58735812252697e-310,-0.0,1.0481712513149632e-41,2164260864,7480,0.9602457069488893,0.005331627898378773
1,CG,1056619,506,27,533,45,42.42626190185547,40.41999816894531,6.341934204101562e-05,4.0637655465419695e-44,4.379735693597493,0.26569139276261244,125502357504,125502423040,125502488576,6.2006500452e-313,6.2006532831e-313,6.200656521e-313,6.67572021484375e-05,4.0637655465419695e-44,948764672,29,0.9428058200412326,0.009551625574599078
1,CG,1056628,1124,48,1172,88,84.24275970458984,81.30315399169922,2.4427160476573753e-21,0.0,4.2223099128900765,0.18831568433952897,490246656,490246912,490247168,2.4221441e-315,2.422145366e-315,2.42214663e-315,2.4430779391753672e-21,0.0,490248448,0,0.9573040875521573,0.00755420436576076
1,CG,1056629,513,22,535,45,43.24527359008789,41.73785400390625,2.6835384072252047e-39,0.0,7.896926746539713,0.3204268297766226,1915038,1915039,1915040,9.46156e-318,9.461565e-318,9.46157e-318,2.683548216314455e-39,0.0,1915045,0,0.9610060797797308,0.004065526411226211
1,CG,1056643,805,46,851,69,65.58174133300781,62.71125030517578,1.0481712513149632e-41,-1.1368683772161603e-13,7.091282079562186,0.36961257715719875,12321848580485684536,12393906174523612472,12465963768561540408,-4.021529366778577e-87,-2.635549485812008e-82,-1.7272337110217577e-77,1.0481712513149632e-41,-1.862645149230957e-09,7480,2986344448,0.9504600193189539,0.005565105453449139
1,CG,1056644,463,19,482,43,41.4025764465332,40.04490280151367,4.0637655465419695e-44,8.678436279296875e-05,7.055154091245227,0.27220695632907804,4086735186862014493,4087016661838725149,4087298136815435805,1.9560225997682942e-35,2.0312542382209206e-35,2.106485876673547e-35,4.0637655465419695e-44,9.012222290039062e-05,29,951975936,0.9628506150356558,0.004295395378771819
1,CG,1056646,856,180,1036,81,66.52832794189453,56.6751708984375,0.0,2.445249288283319e-21,3.9214786010866116,0.8530253811183875,2105647230563123200,2105648330074750976,2105649429586378752,6.56430422758421e-168,6.56533928028487e-168,6.566374332985529e-168,0.0,2.445611179801311e-21,0,490260992,0.8213373819986979,0.025412102473637788
1,CG,1056647,451,56,507,44,39.48066711425781,35.927799224853516,0.0,2.6836070708499566e-39,6.18237135603673,0.7076930615267434,8225236033994752,8225240328962048,8225244623929344,4.0638129193196834e-308,4.0638150413154743e-308,4.0638171633112653e-308,0.0,2.683616879939207e-39,0,1915094,0.8972878889604048,0.011680808724480057
1,CG,1056668,319,690,1009,76,23.775434494018555,10.984067916870117,-9007199254740992.0,1.0481712513149632e-41,1.1094229355294627,2.4369325736180776,32130029584384,32130046361600,32130063138816,1.5874368684645e-310,1.58743769736913e-310,1.58743852627373e-310,-1.4757395258967641e+20,1.0481712513149632e-41,3791650816,7480,0.312834664394981,0.04728383794785291
1,CG,1056669,175,438,613,50,14.082296371459961,7.135706901550293,0.00010967254638671875,4.0637655465419695e-44,0.599307243929521,1.5285674581826771,125508714496,125508780032,125508845568,6.20096412234e-313,6.20096736025e-313,6.20097059816e-313,0.00011301040649414062,4.0637655465419695e-44,955121664,29,0.2816459274291992,0.06468337713627767
1,CG,1056680,823,109,932,73,64.44174194335938,57.751129150390625,2.447730830120978e-21,0.0,6.7277928331524866,0.8934920981550165,490271488,490271744,490272000,2.42226679e-315,2.422268053e-315,2.42226932e-315,2.44809272163897e-21,0.0,490273280,0,0.882763588265197,0.012004247200150845
1,CG,1056681,611,30,641,52,49.66386795043945,47.67655944824219,2.6836743331762442e-39,0.0,7.614865718599824,0.3581946512114863,1915135,1915136,1915137,9.46204e-318,9.462044e-318,9.46205e-318,2.6836841422654945e-39,0.0,1915142,0,0.9550743836622971,0.004781791670402265
1,CG,1056695,904,40,944,74,70.86536407470703,68.1495132446289,1.0483113811613957e-41,2.465190328815662e-32,8.957837734616424,0.396238138934443,864691128455142713,936748722493070649,1008806316530998585,1.9656826079125466e-236,1.2882297539215666e-231,8.442542515300379e-227,1.0483113811613957e-41,4.0389678347315804e-28,7481,318767104,0.9576400550636085,0.003917836849641094
1,CG,1056696,694,20,714,58,56.32999038696289,54.97506332397461,4.0637655465419695e-44,0.00014400482177734375,4.826843627886519,0.143100952153953,4114038259602948125,4114319734579658781,4114601209556369437,1.3000027124613892e-33,1.34815096107107e-33,1.396299209680751e-33,4.0637655465419695e-44,0.0001506805419921875,29,958332928,0.971206730809705,0.004684166907197762
